data,load,GRU,lstm,RF,LM,GB,SVM,SVR,Target2
2013/8/18 9:00,39385.71,55884.30078,55666.28125,55476.58713,45664.77693,56069.49623,56315.85531,56242.97472,55973.19
2013/8/18 10:00,41717.13,57461.50781,57450.57031,56856.42619,47912.44564,57807.56345,57786.7611,57584.79617,57934.24
2013/8/18 11:00,44210.53,59132.19922,59122.30469,58714.77845,49969.67865,58975.39239,58171.79134,59370.72017,59234.63
2013/8/18 12:00,44345.21,58321.75781,58332.97656,59234.60209,50280.81837,59180.29273,58050.27391,59547.07299,58569.42
2013/8/18 13:00,42931.98,57585.91016,57665.82422,57979.83353,49349.79008,58468.18016,57557.95929,58158.07743,57404.62
2013/8/18 14:00,41817.23,56022.17188,56240.28906,57143.84686,48324.62701,57385.18598,56229.43304,56860.82376,56662.06
2013/8/18 15:00,41057.38,55459.29297,55371.19531,56220.09181,47730.91482,57225.67759,54983.41122,55768.0394,55556.41
2013/8/18 16:00,40501.37,54298.44531,54270.08594,54919.45095,47312.21246,55643.71054,53634.5521,54829.08295,54145.91
2013/8/18 17:00,40691.56,53542.10547,53565.28906,54926.5718,47570.17236,54554.48926,52793.13214,54259.29281,53691.82
2013/8/18 18:00,40998.23,53064.24609,53042.45313,53366.60369,47911.17482,54290.3076,51900.05691,53601.65002,53020.24
2013/8/18 19:00,40854.45,51717.03125,51716.46094,51578.29596,47940.28952,52250.74668,50716.02585,52260.30338,51859.99
2013/8/18 20:00,40827.15,50215.96875,50309.5625,49777.21638,47988.56339,50093.11608,49417.96816,50142.46812,50272.95
2013/8/18 21:00,41000.05,49251.22656,49312.85156,49053.45597,48235.58817,48488.82347,48282.10126,48883.40984,48923.42
2013/8/18 22:00,39462.15,46396.90234,46562.13281,45682.84064,47193.39794,46275.28742,45434.95294,46044.419,45115.98
2013/8/18 23:00,36538.32,41200.87109,40986.35156,41912.22359,45005.28061,41665.25708,41143.68932,41641.94756,40709.76
2013/8/19 0:00,34685.56,38179.75781,38067.30469,38908.67718,40503.4941,38788.11289,38381.35133,38658.98688,37989.77
2013/8/19 1:00,33611.76,36772.87109,36771.52734,38019.51942,39795.95036,37469.86431,37160.26421,37217.04846,36236.2
2013/8/19 2:00,33410.65,35518.91406,35608.64453,37726.11166,39865.87888,37421.69315,36844.03392,36687.63495,35449.05
2013/8/19 3:00,33680.01,35576.42188,35636.01563,38138.16006,40347.48434,37427.39873,37147.72481,36856.73925,35638.33
2013/8/19 4:00,34991.32,36804.63672,36702.28906,38678.11695,41515.52866,38335.73321,38306.98541,38037.40238,36430.03
2013/8/19 5:00,38461.15,38974.26172,39031.37109,41400.37609,44095.25282,41294.68212,41382.01172,41264.87286,39616.85
2013/8/19 6:00,45268.86,46264.53125,46080.34766,47108.31085,48971.9841,47227.72184,47199.37805,47303.85124,45621.03
2013/8/19 7:00,51057.37,50918.91406,51080.58594,52035.46388,53725.10121,52627.87808,52254.77032,52711.31752,50560.51
2013/8/19 8:00,54533.57,53175.83594,53326.51172,55019.55641,56902.97224,55506.30143,55194.36754,55555.98987,53532.57
2013/8/19 9:00,55973.19,54579.44531,54379.51953,56599.66423,58315.37809,56395.32443,56452.25063,56603.63103,54569.06
2013/8/19 10:00,57934.24,55830.99609,55659.64844,57917.63594,59723.21402,58362.18928,57933.2854,58156.02744,55995.94
2013/8/19 11:00,59234.63,57325.46875,57309.10547,59780.06216,60682.29243,59484.3222,59000.14169,59390.47042,57474.69
2013/8/19 12:00,58569.42,56468.73047,56585.20313,59291.54019,60011.47759,58638.70613,58465.93821,58920.65281,57041.53
2013/8/19 13:00,57404.62,56066.52344,56100.125,57611.9454,58625.58865,57370.52052,57429.99647,57914.56661,56260.75
2013/8/19 14:00,56662.06,54991.09766,55060.52344,56871.66141,57623.67859,56524.73391,56654.03429,57194.37124,55249.74
2013/8/19 15:00,55556.41,53929.49219,53996.25781,55688.01005,56587.24751,55389.1686,55534.5521,56121.40007,53981.2
2013/8/19 16:00,54145.91,52716.86328,52869.39844,54507.25826,55429.03592,54359.8878,54090.9964,54806.0412,52560.69
2013/8/19 17:00,53691.82,52179.8125,52052.46094,53982.62546,54969.63658,54311.95185,53587.02367,54402.29051,51879.1
2013/8/19 18:00,53020.24,51294.03906,51417.45703,53083.62615,54513.3515,53292.76526,52929.13203,53680.81478,51266.67
2013/8/19 19:00,51859.99,50130.70313,50328.46094,52030.24908,53691.17721,52098.74927,51735.81905,52414.50108,50350.3
2013/8/19 20:00,50272.95,49000.14063,49320.53125,50564.34292,52527.51686,50774.80553,50177.75054,50857.86222,49011.69
2013/8/19 21:00,48923.42,48079.56641,48390.27734,49395.14671,51438.52181,49225.91561,48947.22767,49640.18237,48345.57
2013/8/19 22:00,45115.98,45998.87891,46127.29297,45731.31593,48690.15245,47134.21287,45209.41347,45614.73709,44397.08
2013/8/19 23:00,40709.76,40752.50781,40608.52344,41585.50052,45044.21597,42557.30595,41102.6945,40944.67465,40093.69
2013/8/20 0:00,37989.77,37588.61719,37545.51563,38417.73623,39162.77773,38963.36243,38731.38659,37803.66448,37487.45
2013/8/20 1:00,36236.2,36168.125,36066.95703,36774.16834,37758.09918,37124.67242,37005.09926,36012.25995,36157.94
2013/8/20 2:00,35449.05,35575.17969,35544.03516,35878.51692,37287.64794,36312.86916,36104.1471,35187.14808,35476.35
2013/8/20 3:00,35638.33,35635.98438,35713.32031,35952.06544,37652.1944,36293.9696,36208.52358,35386.85493,35670.18
2013/8/20 4:00,36430.03,36694.75,36742.03906,36723.1952,38531.14151,36967.07362,37100.33608,36290.07334,36619.31
2013/8/20 5:00,39616.85,39378.89063,39504.29688,39312.13306,41278.27306,39875.15833,40321.16758,39913.29484,39714.22
2013/8/20 6:00,45621.03,46380.71484,46788.88281,45786.63827,46557.19087,46078.34635,46312.115,46006.95326,45655.61
2013/8/20 7:00,50560.51,51033.17578,51024.84375,50811.55767,51259.45806,50388.54703,51338.22507,51079.66878,50246.56
2013/8/20 8:00,53532.57,52700.82422,52759.95703,54091.29686,53922.61395,54182.5093,54672.41925,53859.43073,52999.31
2013/8/20 9:00,54569.06,53944.85938,53629.58984,54203.36164,54681.54613,55058.25981,55820.92847,54837.47641,54436.2
2013/8/20 10:00,55995.94,55755.19922,55678.17969,56335.61176,55243.57238,56965.96316,57918.85538,56010.3604,55762.07
2013/8/20 11:00,57474.69,57138.58594,57236.22656,57603.92476,56109.08726,57967.52442,59189.92379,56991.55527,57242.64
2013/8/20 12:00,57041.53,56464.92969,56444.94531,57168.68511,55646.83557,58102.11109,58323.96584,56686.96387,56900.48
2013/8/20 13:00,56260.75,56223.37109,56157.11328,56672.97636,54591.5774,56965.51066,57347.1616,56246.04717,56063.28
2013/8/20 14:00,55249.74,55018.10938,55074.16016,55597.74958,53512.08423,55995.12217,56182.29693,55496.62029,54997.67
2013/8/20 15:00,53981.2,53930.40625,53903.77344,54581.77462,52105.39653,55179.40491,55007.16244,54361.91586,53976.65
2013/8/20 16:00,52560.69,52874.80078,52958.86719,53129.04819,50764.50811,53636.68554,53354.15458,53078.91946,52387.79
2013/8/20 17:00,51879.1,52142.25391,52022.19922,51821.03209,50019.98374,52576.29769,52767.64683,52570.03912,52065.65
2013/8/20 18:00,51266.67,51885.39844,51936.83203,51779.63528,49448.55316,52112.02966,52222.50997,51978.29541,51556.05
2013/8/20 19:00,50350.3,50453,50480.66406,50705.9097,48634.80718,50985.48364,51311.77433,51032.11247,50960
2013/8/20 20:00,49011.69,49400.92578,49603.01172,49412.92639,47598.05416,49380.19124,49641.26769,49665.71115,49947.17
2013/8/20 21:00,48345.57,48947.19141,48960.07422,48382.92166,46838.31371,49097.57934,49159.87431,48944.01586,49062.65
2013/8/20 22:00,44397.08,46492.83984,46630.12109,44703.1678,43656.91698,46410.85222,44988.71242,45100.6958,45242.47
2013/8/20 23:00,40093.69,41143.14063,40943.27734,40448.19223,39788.42466,42478.23895,40964.6782,40698.37057,40746.16
2013/8/21 0:00,37487.45,37964.21484,37929.80469,37890.01236,36593.16956,38170.86888,38276.67645,38138.78907,37884.21
2013/8/21 1:00,36157.94,36500.67188,36382.15625,36318.46461,35479.13137,36985.67076,36625.69678,37040.06971,36242.57
2013/8/21 2:00,35476.35,35447.82422,35460.23828,35647.87368,35139.78601,36247.51934,35626.07297,36214.71344,35444.5
2013/8/21 3:00,35670.18,35521.03516,35595.73438,35688.95987,35541.50293,36589.47215,35646.86045,36299.40309,35817.6
2013/8/21 4:00,36619.31,37179.78125,37048.76953,36531.40208,36573.27755,37074.69975,36658.56674,37208.89072,36592.01
2013/8/21 5:00,39714.22,39250.42969,39236.13281,39367.5915,39393.08863,39640.25455,39531.69908,40223.69603,39623.22
2013/8/21 6:00,45655.61,45921.25781,46357.85938,45429.99785,44612.66806,45756.74166,44822.04601,45610.60471,46016.88
2013/8/21 7:00,50246.56,51363.70313,51437.69531,50412.73328,48993.06974,50177.05081,49465.19085,50461.97308,50662.43
2013/8/21 8:00,52999.31,53240.60156,53248.55469,53115.34016,51484.0191,52979.72552,52881.32286,53867.78015,53385.15
2013/8/21 9:00,54436.2,54331.98438,54255.66016,54701.88117,52519.34325,54539.94099,54760.53397,55552.53739,54544.49
2013/8/21 10:00,55762.07,55887.36328,55944.83594,56191.08384,53366.96722,55981.55121,56417.95642,57002.91532,56056.91
2013/8/21 11:00,57242.64,57426.08984,57514.1875,57426.26202,54293.38203,57326.49606,58273.4154,58234.08957,57705.83
2013/8/21 12:00,56900.48,56887.64063,56859.07031,57164.91447,53918.17324,57095.99162,57918.37278,57531.10449,57299.97
2013/8/21 13:00,56063.28,56370.44922,56404.75391,56094.64548,53000.3296,56192.44311,56895.12164,56637.70397,56943.25
2013/8/21 14:00,54997.67,55855.11328,55834.97656,54534.41317,51991.09636,55050.34531,55471.37438,55437.75806,55943.16
2013/8/21 15:00,53976.65,54883.39453,54764.69531,53533.189,51019.70219,53851.94086,54097.80288,54274.40133,54987.66
2013/8/21 16:00,52387.79,53908.17969,53893.39844,52398.62547,49584.24877,52397.83758,52385.185,52490.68015,53447.94
2013/8/21 17:00,52065.65,53053.84375,52983.69531,52026.22516,49150.91225,51749.76342,52062.68646,52323.00321,53119.43
2013/8/21 18:00,51556.05,52846.20313,52709.42188,51313.51336,48779.08004,51142.5325,51690.08419,51761.2535,52654.42
2013/8/21 19:00,50960,51487.04688,51454.11328,50878.36612,48411.96812,50981.57523,50974.61234,51039.51884,51744.42
2013/8/21 20:00,49947.17,50214.23438,50293.44531,49612.42802,47696.556,49463.212,49799.73022,49859.24561,50668.8
2013/8/21 21:00,49062.65,49515.92578,49461.03125,48750.32587,46995.12968,48698.58263,48991.92931,49042.52212,49135.45
2013/8/21 22:00,45242.47,46321.67578,46491.16797,44943.89769,43977.47744,45729.50078,44736.33147,45061.591,44954
2013/8/21 23:00,40746.16,41169.05859,40859.32031,40763.72654,40057.4305,41930.56594,40238.27062,40567.60571,40733.42
2013/8/22 0:00,37884.21,37979.15625,37928.93359,37964.35906,35138.04344,37999.84336,38065.01239,38322.89343,38104.43
2013/8/22 1:00,36242.57,36628.8125,36575.89063,36553.96796,33975.53299,36289.92963,35543.18698,36772.55439,36667.54
2013/8/22 2:00,35444.5,35862.64453,35841.8125,35510.89471,33618.20067,35575.03716,34089.04763,35581.90276,36139.74
2013/8/22 3:00,35817.6,36285.19922,36309.625,35621.67569,34248.1931,35664.86216,34063.80137,35436.92209,36174.32
2013/8/22 4:00,36592.01,37143.64063,37037.25391,36483.01879,35273.31446,36426.12677,34845.47429,35510.81059,37280.88
2013/8/22 5:00,39623.22,40332.90234,40106.72656,39430.6733,38092.23304,39222.07762,37390.70593,37790.28847,40416.74
2013/8/22 6:00,46016.88,46896.94922,47125.32813,45759.12958,43852.12338,45648.63698,41891.07763,42117.91625,46732.14
2013/8/22 7:00,50662.43,52218.00391,52209.26563,50021.05533,48417.44993,49580.67065,45934.20923,46537.21328,51440.48
2013/8/22 8:00,53385.15,54115.71094,54088.76563,52825.53802,50974.64537,51919.13108,49055.23665,50465.51181,54296.97
2013/8/22 9:00,54544.49,55415.70703,55405.79297,54519.9658,51929.41021,53605.50059,50745.83056,52543.38223,55379.87
2013/8/22 10:00,56056.91,56674.625,56739.17969,56084.93001,52840.11653,55318.48744,52503.52086,54562.09116,56711.2
2013/8/22 11:00,57705.83,57910.78906,57990.72266,57686.65509,54014.13944,56796.72454,54461.14262,56274.84077,57744.96
2013/8/22 12:00,57299.97,56709.60547,56749.39453,57136.62338,53696.14945,56353.048,54274.5161,55417.0917,57491.07
2013/8/22 13:00,56943.25,56285.28516,56255.78906,56111.60535,53111.77122,55322.56507,53704.22519,54776.42423,55990.48
2013/8/22 14:00,55943.16,54282.32031,54480.90625,54482.81242,52215.93607,53742.35304,52519.52235,53317.97601,54861.17
2013/8/22 15:00,54987.66,53623.85938,53546.78516,53214.55796,51343.97311,52672.3847,51361.33016,52059.71958,53868.36
2013/8/22 16:00,53447.94,52838.8125,52857.67969,51694.58132,49990.95231,51266.39814,49774.77689,50240.26895,52840.97
2013/8/22 17:00,53119.43,52562.44922,52519.59766,51234.21616,49533.36987,50802.20147,49543.0327,50129.73763,52392.34
2013/8/22 18:00,52654.42,51823.41016,51840.4375,50904.72862,49257.09079,50449.28956,49294.5008,49720.03532,51767.17
2013/8/22 19:00,51744.42,50441.30859,50351.45313,49799.07336,48679.54141,49666.08671,48548.28234,48807.94031,50488.62
2013/8/22 20:00,50668.8,48710.46875,48822.51563,48676.62385,47938.34588,48462.65555,47563.44726,47769.33431,49066.29
2013/8/22 21:00,49135.45,47908.48047,47864.76172,47461.4227,46663.00832,47390.78013,46318.15439,46486.42423,47875.1
2013/8/22 22:00,44954,45337.12891,45336.4375,44526.09191,43268.18054,44360.95236,42325.37303,42637.62446,44215.99
2013/8/22 23:00,40733.42,40734.20313,40275.88672,40423.92293,39558.15655,41200.58445,38501.97005,38769.15551,40782.56
2013/8/23 0:00,38104.43,37984.27734,38021.22656,37001.19969,34770.36317,37504.87636,36707.02723,36588.13796,38019.8
2013/8/23 1:00,36667.54,36320.65625,36306.40625,35619.09614,33704.63402,35382.24265,34717.02351,35350.83424,36705.76
2013/8/23 2:00,36139.74,35826.53906,35834.83594,34628.54638,33570.27302,34546.35303,33605.02096,34328.14058,35695.66
2013/8/23 3:00,36174.32,35363.35156,35385.60938,34319.89601,34016.05348,34568.23127,33218.68019,33436.05172,35399
2013/8/23 4:00,37280.88,35558.59375,35659.59375,34383.1308,35237.87388,34918.26129,34262.06785,33873.22556,35445.41
2013/8/23 5:00,40416.74,35912.66016,36127.42969,34963.75074,38159.33223,35892.37588,36706.85871,35471.22948,36023.26
2013/8/23 6:00,46732.14,38142.29688,38138.67969,36663.94237,43822.84899,37526.02559,39719.96673,37666.39364,37148.02
2013/8/23 7:00,51440.48,40085.19922,40153.67188,39340.76925,48412.55155,40020.31463,42618.39431,40629.74921,39970.84
2013/8/23 8:00,54296.97,43305.96484,43217.42188,41985.23177,51040.71615,43072.13014,45108.0827,43877.88518,42955.64
2013/8/23 9:00,55379.87,45210.49219,45511.14453,44322.23452,51897.6827,44894.59196,46385.47966,45680.7353,45562.79
2013/8/23 10:00,56711.2,46875.05469,47244.50391,45934.34816,52764.52211,46799.18493,47493.11314,47186.93714,47141.64
2013/8/23 11:00,57744.96,48279.51563,48218.30469,47833.90147,53481.16071,48204.77561,48726.75659,48304.7862,48745.06
2013/8/23 12:00,57491.07,47822.58984,47761.10547,47064.93741,53254.54452,47643.76343,48500.19181,47827.38354,48463.87
2013/8/23 13:00,55990.48,46805.98047,46848.5625,45738.27784,52042.17486,45621.96261,47133.9002,46220.30413,47362.77
2013/8/23 14:00,54861.17,45894.04297,45727.36328,44321.18418,50895.2103,44338.5557,45826.31279,44962.71827,46052.37
2013/8/23 15:00,53868.36,45252.42578,45037.75781,43340.40226,50007.77532,43990.26923,44901.3827,44059.7096,44937.62
2013/8/23 16:00,52840.97,44451.96875,44333.92969,42841.0803,49064.184,43148.29991,44152.59662,43307.06102,44047.64
2013/8/23 17:00,52392.34,44448.94922,44234.55469,43064.81179,48774.6069,43811.77705,44009.45256,43315.39231,43764.63
2013/8/23 18:00,51767.17,43879.64844,43750.29688,42976.12097,48375.57936,43786.1736,43914.70212,43235.04021,43607.2
2013/8/23 19:00,50488.62,42894.92969,42829.27344,42894.32632,47524.76799,43482.10805,43257.11179,42570.99168,42817.32
2013/8/23 20:00,49066.29,41473.9375,41789.94531,41901.53867,46608.26084,42748.35684,42422.15524,41848.66438,42098.42
2013/8/23 21:00,47875.1,41432.72656,41254.30469,41434.72363,45553.18086,42195.53953,41977.83279,41455.57512,41081.95
2013/8/23 22:00,44215.99,40139.875,39748.24609,39095.50453,42606.75016,40040.03636,39707.62745,39030.00102,39049.01
2013/8/23 23:00,40782.56,35970.39844,35897.88672,36375.61615,39526.39944,37324.51549,37517.25645,36449.09116,36637.51
2013/8/24 0:00,38019.8,34256.1875,34331.73828,34211.8776,35280.96593,34358.33642,34728.66991,34135.14355,34455.33
2013/8/24 1:00,36705.76,32790.24609,32750.43555,32677.11872,34406.09079,32709.21235,32881.55265,32904.22216,32858.28
2013/8/24 2:00,35695.66,31865.20313,31839.94336,31803.58201,33964.93621,32181.7012,31604.9876,31430.97236,31803.59
2013/8/24 3:00,35399,31276.69336,31206.84375,31508.00077,34079.29046,31811.3549,31277.52387,30760.45791,31143.84
2013/8/24 4:00,35445.41,30900.70508,30922.1543,31438.12773,34706.59639,31923.26835,31661.46926,30690.62252,31039.19
2013/8/24 5:00,36023.26,30814.58594,30902.53125,31499.07043,35955.8914,32756.61444,32408.6449,31451.62913,31363.15
2013/8/24 6:00,37148.02,32117.94922,32183.78711,31394.51972,38073.00972,32465.13487,32262.3716,31105.63311,31688.93
2013/8/24 7:00,39970.84,33441.56641,33545.94922,32959.6082,41044.64695,34574.54429,33270.24111,32209.72558,33567.17
2013/8/24 8:00,42955.64,36193.05078,36099.27344,36239.49511,43782.68839,36196.52245,35336.09689,34798.14611,36649.34
2013/8/24 9:00,45562.79,39124.55859,38987.35938,38633.43858,46012.63545,39288.53354,38031.1195,37807.78169,39000.78
2013/8/24 10:00,47141.64,40988.58203,40861.63672,40992.41247,47523.39958,41277.71376,39811.6279,40193.59379,41283.97
2013/8/24 11:00,48745.06,43600.12109,43370,42831.78637,48905.37923,42703.95407,41273.86163,42145.41657,43909.32
2013/8/24 12:00,48463.87,43363.85547,43600.41797,42986.75664,48958.94522,42979.57637,41746.3858,42604.77535,43666.35
2013/8/24 13:00,47362.77,41837.12109,41806.51563,42040.53247,48027.96212,42149.75208,41161.11289,41633.07272,42193.97
2013/8/24 14:00,46052.37,40856.36719,40725.32031,40864.65454,46954.81602,40983.02382,40239.58155,40455.77774,41051.01
2013/8/24 15:00,44937.62,40399.67578,40117.43359,39925.23889,46011.46811,40361.98366,39515.81365,39621.86934,40396.72
2013/8/24 16:00,44047.64,40191.30078,40111.19531,39589.53342,45317.482,39100.75431,39199.03316,39274.05176,40121.9
2013/8/24 17:00,43764.63,40921.21094,40871.47266,40250.45186,45074.54572,39871.77182,39312.80505,39757.30496,41026.44
2013/8/24 18:00,43607.2,42153.15234,42010.08594,41809.27412,45131.5895,41270.00564,39770.33169,40458.27411,42216.72
2013/8/24 19:00,42817.32,42492.21094,42500.23438,42074.08331,44745.46101,41768.20204,39837.20601,40688.8353,42021.07
2013/8/24 20:00,42098.42,41618.625,41760,41593.01181,44408.62726,41676.96107,39764.62121,40665.56916,42273.14
2013/8/24 21:00,41081.95,42554.10156,42308.91797,41464.32068,43651.30676,41724.77692,39242.83697,40796.86495,41558.79
2013/8/24 22:00,39049.01,40865.82031,40626.94531,39922.50677,41936.70176,40277.79889,38121.58565,39759.77184,40126.45
2013/8/24 23:00,36637.51,37002.66406,37031.00781,36988.92278,40023.54309,37064.51778,36354.20214,37430.35174,37351.86
2013/8/25 0:00,34455.33,34946.25781,35048.86328,35336.15833,37001.01799,35584.49621,34369.54619,33832.22554,35399
2013/8/25 1:00,32858.28,34374.20313,34365.77344,34280.96369,35947.16095,34472.98926,32942.43295,32507.40309,33961.2
2013/8/25 2:00,31803.59,33368.78125,33434.51172,34086.45503,35403.68327,34112.82482,32669.15822,31716.70599,33209.54
2013/8/25 3:00,31143.84,33349.16016,33393.19531,33895.04613,35286.28123,33648.53659,33677.17282,32583.02024,33306
2013/8/25 4:00,31039.19,34530.30469,34387.41406,34849.18902,35663.57077,34636.10551,35781.44423,34988.70821,34671
2013/8/25 5:00,31363.15,38041.41406,38021.03906,38196.16943,36448.04873,39313.2918,38833.9374,38895.0059,38612.21
2013/8/25 6:00,31688.93,46134.92188,46176.91016,45550.71208,37392.25103,46389.64516,42358.89352,43589.75822,46006.87
2013/8/25 7:00,33567.17,51968.21094,51969.25391,51267.08435,39499.95301,51206.68587,47813.31051,50475.00476,51444.12
2013/8/25 8:00,36649.34,54217.47266,54357.55469,54364.68441,42522.43917,54976.18089,52878.42448,54411.29409,54465.32
2013/8/25 9:00,39000.78,55450.94531,55366.88672,56244.96362,44994.23876,56629.62985,55501.98694,55353.64982,55580.98
2013/8/25 10:00,41283.97,57005.91406,56788.70703,57901.2248,47119.90019,58437.36445,56768.89926,56682.1712,57508.36
2013/8/25 11:00,43909.32,58805.70703,58907.71875,59313.28342,49412.87736,60108.56575,57353.66682,58669.87696,59329.27
2013/8/25 12:00,43666.35,58468.29688,58546.17578,59385.40001,49588.49736,59724.39424,57194.67787,58739.20682,58643.13
2013/8/25 13:00,42193.97,57685.96094,57739.80859,58769.78633,48512.02401,59478.59914,56274.98983,57633.8086,58358.3
2013/8/25 14:00,41051.01,57013.90234,57230.42969,58073.16646,47508.61828,58639.43121,55002.49072,56525.0558,57445.57
2013/8/25 15:00,40396.72,56142.30859,56302.65234,57264.20791,47002.94817,57027.0866,53934.4069,55616.4742,56234.36
2013/8/25 16:00,40121.9,54986.48828,55086.15234,55406.68558,46925.14324,56666.00859,53108.86124,54767.34889,54431.65
2013/8/25 17:00,41026.44,53701.96484,53890.10156,54796.54948,47808.36134,56139.54387,53021.01043,54426.16201,53973.92
2013/8/25 18:00,42216.72,53378.58594,53404.19531,54574.32283,49075.47029,54659.47118,53175.64375,54009.64673,53262.3
2013/8/25 19:00,42021.07,52003.13672,52066.74609,53414.4244,49237.74885,53888.96229,51993.53659,52579.29054,52438.75
2013/8/25 20:00,42273.14,50657.94922,50647.55859,52023.55239,49497.24625,51952.21337,50827.91709,51140.23954,51775.36
2013/8/25 21:00,41558.79,50447.01563,50354.41797,50559.38696,49000.54856,50251.36794,48546.07714,49256.33517,49644.14
2013/8/25 22:00,40126.45,46591.46484,46917,46561.80135,47935.75178,46485.35618,45565.11254,45943.49046,45918.6
2013/8/25 23:00,37351.86,41667.62109,41896.89063,42652.84609,45951.82414,42456.59636,41395.70139,41438.66972,41896.4
2013/8/26 0:00,35399,39218.52344,39130.67578,39806.76215,40554.09824,39649.14984,39509.60638,39861.74775,39482.17
2013/8/26 1:00,33961.2,38133.08203,38100.08594,38519.94348,39488.8164,38464.88223,37981.15123,38328.36394,37918.79
2013/8/26 2:00,33209.54,37113.3125,37148.67578,37624.37436,39000.73229,37747.36097,37195.76916,37546.83641,37006.97
2013/8/26 3:00,33306,36947.56641,37069.57031,37507.6791,39252.55626,37738.58062,37211.92084,37545.1854,37008.79
2013/8/26 4:00,34671,37912.70313,37969.10547,38296.94242,40485.81526,38633.9272,38369.39611,38759.18005,37948.82
2013/8/26 5:00,38612.21,40717.26563,40792.70703,42031.89162,43510.63342,41832.36387,41744.36536,41993.96223,41160.21
2013/8/26 6:00,46006.87,47975.92969,47923.58984,48256.65714,48850.05962,48139.25756,48195.69486,47685.73372,47771.36
2013/8/26 7:00,51444.12,53221.21484,53331.00391,52764.18642,53421.05104,53190.75098,53137.14254,52170.69265,52654.42
2013/8/26 8:00,54465.32,55585.30859,55333.50391,55248.8296,56205.68667,55928.4558,55894.56538,54998.30573,55218.8
2013/8/26 9:00,55580.98,56148.625,55995.60156,56103.14963,57284.08209,56576.75392,56903.49848,56153.19029,56088.76
2013/8/26 10:00,57508.36,57346.10938,57347.90625,57915.07216,58601.36307,58220.60042,58536.86553,58028.61274,57868.72
2013/8/26 11:00,59329.27,59496.8125,59528.49609,59948.79476,60174.7877,59928.2933,59885.22423,59651.41675,59112.69
2013/8/26 12:00,58643.13,58340.44922,58337.21094,59235.89905,59652.99988,59016.14117,59201.78066,59129.19771,58837.87
2013/8/26 13:00,58358.3,58228.8125,58122.47266,58475.89374,58971.74503,58577.31401,58797.73892,58639.12093,58201.78
2013/8/26 14:00,57445.57,57161.15234,57264.09766,57718.85261,57938.42135,57602.94517,57905.27712,57769.72778,56867.72
2013/8/26 15:00,56234.36,55832.78906,55899.64844,56765.2634,56790.25115,56471.67748,56688.95974,56653.21565,55940.43
2013/8/26 16:00,54431.65,54671.16016,54680.38672,55231.33626,55325.52831,55000.55918,54914.24877,55031.42858,54642.77
2013/8/26 17:00,53973.92,54271.11719,53941.48047,54155.11566,54902.82375,54777.45522,54466.67779,54543.95079,54140.45
2013/8/26 18:00,53262.3,53734.24609,53636.41797,53458.42553,54612.90501,53733.97946,53742.53596,53843.30694,53207.7
2013/8/26 19:00,52438.75,51738.69922,51804.69922,52592.66962,54031.87149,53187.04546,52825.58923,52817.87247,52274.04
2013/8/26 20:00,51775.36,50402.76953,50706.62109,52175.17103,53708.29074,52197.96341,51973.89668,51893.83724,51386.79
2013/8/26 21:00,49644.14,49800.02734,49850.23438,49740.98897,52066.50586,49906.48883,49931.77919,49671.17125,49545.86
2013/8/26 22:00,45918.6,45788.57813,46532.99219,46337.18868,49302.76329,46970.49091,46164.88543,45766.44188,45309.81
2013/8/26 23:00,41896.4,41268.72266,41345.16406,42331.65715,46021.21191,43254.79355,42322.06811,41590.57583,41234.83
2013/8/27 0:00,39482.17,38385.78906,38363.96094,39538.09809,40214.01294,39581.13882,39692.83617,39149.30848,38691.38
2013/8/27 1:00,37918.79,37082.67188,37022.37109,38213.48541,38973.00804,38413.85815,38205.81542,37607.77988,37154.39
2013/8/27 2:00,37006.97,36356.95703,36364.52344,37216.09781,38313.32217,37865.3669,37347.21289,36755.02332,36265.32
2013/8/27 3:00,37008.79,36239.26172,36307.64453,37008.26796,38402.15517,37845.63178,37362.75673,36841.79896,36441.86
2013/8/27 4:00,37948.82,37419.12891,37485.44922,37934.64756,39415.4471,38727.59469,38151.18854,37835.89406,37330.02
2013/8/27 5:00,41160.21,40027.17969,40142.71094,41405.46916,42267.99752,41792.87365,41048.3503,41153.86557,40674.27
2013/8/27 6:00,47771.36,47421.70313,47776.50391,47795.93455,48062.65022,48934.5153,47208.54754,47665.09049,47411.91
2013/8/27 7:00,52654.42,52841.96094,52862.875,52749.7609,52677.00162,52964.71875,52384.89582,52681.08076,52051.09
2013/8/27 8:00,55218.8,54631.32813,54514.73828,55508.1435,54943.55954,55899.57011,55333.08634,55167.16615,54710.11
2013/8/27 9:00,56088.76,55581.96875,55469.28906,56200.61589,55474.19136,56524.69625,56304.76316,56162.81023,55383.51
2013/8/27 10:00,57868.72,56420.52344,56513.51953,57740.33963,56541.75582,58044.06229,58058.98568,57760.27999,56871.36
2013/8/27 11:00,59112.69,58388.68359,58409.10938,59330.33248,57354.40911,59723.73697,59305.72784,58665.46393,58316.44
2013/8/27 12:00,58837.87,57590.70703,57392.80859,58857.12196,56835.786,59175.05442,58867.27108,58448.57416,58203.6
2013/8/27 13:00,58201.78,57498.76563,57429.11328,58224.25589,55994.39401,58509.75631,58170.20488,57978.36362,57533.84
2013/8/27 14:00,56867.72,56500.08594,56545.95313,56964.34977,54579.714,57090.89058,56827.28799,56741.47235,56238.91
